fips,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17
1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0.25,0.2,0,0.167,0.143,0,0,0.125,0,0,0.111,0,0.1,0,0,0,0.091,0.083,0,0.154,0.067,0.062,0.059,0.056,0.053,0
1063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0.333,0,0.25,0,0.2,0.333,0.25,0.2,0.083,0,0.077,0.214,0.059,0,0.056,0.158,0.091,0.208,0,0.103,0,0.25,0.025,0.073,0,0.045,0,0.022,0.064,0.1,-0.018,0.019,0.055,0.052,0,0.049,0.047,0.045,0,0,0.043,0,0.014,0.027,0.039,0.025,0
1065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,0.667,0.4,0,0,0,0.571,0.364,0,0.133,0.176,0.1,0,0.045,0.13,0.192,0.097,0.059,0.028,0.054,0.026,0.025,0,0,0.049,0.093,0.064,0.04,0,0.077,0.054,0.017,0.033,0,0.065,0.045,0.043,0.028,0,0.068,0,0.063,0.012
1067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,0.333,0,0.25,0.6,0.25,0,0.1,0.182,0.077,0.071,0,0.067,0.062,0,0.059,0.111,0,0.1,0,0,0,0,0,0.045,0.043,0,0.083,0.038,0,0,0,0,0,0.037,0,0.071,0.067,0.031,0.061,0.057,0.054,0
1069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.5,0.333,0,1,0.125,-0.111,0.125,0,0.333,0.167,0.429,0.2,0.042,0.08,0.222,0,0.121,0.189,0.068,0.106,0.058,0.055,0.103,-0.016,0.048,0.061,0.043,0.027,0.04,-0.026,0,0.013,0.026,0.063,0.036,0.034,0,0.033,0.022,0.021,0.01,0.01,0.01,0.02,0.02,0.029,0,0.065,0.009,0.087,0.032,0.023,0
1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0.25,0,0,0.4,0.143,0,0.125,0.333,0.083,0.077,0.214,0.059,0.111,0.1,0,0,0.136,0.04,0.115,0.069,0.032,0,0.188,0,0.026,0.051,0.024,0.024,0.047,0,0,0,0.022,0.022,0.021,0.021,0.02,0,0,0.06,0,0.057,0.054,0,0.017,0,0,0,0,0.017,0.033,0
1073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.167,0.308,0.235,0.19,0.36,0.471,0.22,0.164,0.211,0.058,0.418,0.341,0.035,0.196,0.15,0.045,0.097,0.082,0.089,0.111,0.019,0.112,0.048,0.053,0.067,0.063,0.061,0.043,0.031,0.034,0.005,0.013,0.01,0.017,0.043,0.013,0.009,0.017,0.063,0.046,0.024,0.039,0.013,0,0.026,0.023,0.006,0.049,0.018,0.024,0.024,0.028,0.027,0.016,0.027,0.014,0.011,0.009,0.019,0.04,0.032,0.017,0.033,0.026
1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.667,0,0.2,0.167,0,0,0.143,0,-0.125,0,0,0,0.143,0,0.125,0,-0.111,0.125,0.111,0,0,0,0,0,0.1,0,0,0,0.091,0.083,0,0,0,0,0,0,0,0.077,0,0,0.071,0
1077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.5,0,1.333,0.286,0.222,0.182,-0.077,0,0,0,0.167,0,0.143,0,0,0.125,0.056,0.053,0,0.05,0,0.048,0,0,0,0.045,0,0,0.043,0.042,0,0,0,0.08,0.148,0,-0.032,0.1,0.152,0.316,0.12,0.089,0.033,0.079,0.044,0.113,0.101,0.011,0.045,0.043,0.031,0.03,0.069,0.009,0.027,0
1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0.333,0,0.5,0.333,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.111,0,0.2,0,0,0,0,0,0,0,0,0.083,0,0.077,0,0.143,0.062,0.118,0.105,0.048,0.136,0.04,0,0,0.077,0.036,0,0
1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.333,0.429,0.1,0.091,0.333,0.188,0.368,0.538,0.175,0.128,0.057,0.018,0.298,0.014,0.107,0.096,0.088,0.051,0.058,0.073,0.127,0.429,0.084,0.044,0.028,0.068,0.059,0.06,0.075,0.032,0.02,0.02,0.007,0.01,0.026,0.038,0.027,0.032,0.02,0.02,0.008,0.024,0.024,0.013,0,0.015,0.008,0.008,0.012,0.005,0.017,0.005,0.007,0.007,0.009,0.007,0.009,0.025,-0.007,0.009,0.002
1083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,3,0.5,1.167,0.231,0,0,0.25,0.1,0.045,0.087,0.2,0.033,0.032,0.031,-0.03,0,0.094,0.029,0,0.028,0,0,0.027,0,0.053,0,0,0,0,-0.05,0.053,0.025,0,0,0.024,0.048,0,0,0,0,0.023,0.044,0.021,0.021,0.102,0.019,0.036,0,0,0.018,0.034,0.033,0.032,0,0
1085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0.5,1,0,0.333,0.375,0.091,0,0.167,0,0.143,0.188,0.211,0.087,0,0.08,0.111,0.033,0.032,0,0.062,0.059,0.056,0,0.026,0.359,0.113,0.102,0.031,0.045,0.014,0.056,0.067,0.025,0.037,0.035,0.091,0.031,0.04,0.078,0,0.054,0.043,0.049,0
1087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0.25,0,0,0,0.2,0,0.5,0,0.333,0.167,0.214,0.118,0,0.263,0,0,0.042,0.04,0.038,0,0,0.074,0.069,0.097,0,0.029,0.029,0.028,0,0.027,0.053,0,0.025,0.024,0.024,0.023,0.068,0,0.043,0.041,0.039,0,0.038,0,0
1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0.4,0.286,0.778,0.312,0,0.667,0.229,0.419,0.016,0.29,0.2,0.042,0.07,0.084,0.06,0.024,0.087,0.029,0.064,0.1,0.073,0,0.051,0.005,0.005,0.016,0.016,0.021,0.091,-0.088,0.01,0.015,0.005,0.01,0,-0.015,0.04,0.005,0.014,0.037,0.009,0.013,-0.009,0.036,0.004,0.013,0.004,0,0.013,0.012,0.012,0,0.012,0.02,0.016,0.05,0.007,0.004,0
1091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5,0.667,-0.2,0,0.25,0,0.6,0,0.625,0,0.077,0,0,0.071,0.267,0.105,0.143,-0.042,0.043,0,0,0.042,0.08,0.111,0.167,0.143,-0.05,0.026,0.026,0.025,0.049,0.023,0.045,0.065,0.061,0.077,0.036,0.138,0.03,0,0.074,0.041,0.013,0.039,0.038,0.072,0.022,0.066,0.041,0.01,0.01
1093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1.333,0,0.286,0.111,-0.1,0,0.222,0,0.455,0.062,0.118,0,0.105,0.095,0.435,0.182,0.077,0.238,0.096,0.018,0,0.034,0.033,-0.032,0.017,0.033,0.032,0,0.031,0.03,0.058,0.014,0.014,0.013,-0.013,0,0.04,0.051,0.012,0.024,0.059,0.022,0.011,0.022,0.011,0,0,0.01,0.031,0.01,0,0,0
1095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.333,0,0.25,0.4,-0.143,0,0.167,1.429,0,0.529,0.308,0.176,0.125,0.422,0.125,0.167,0.179,0.04,0.01,0.048,0.073,0.051,0.13,0.079,0.113,0.168,0.236,0.071,0.035,0.045,0.1,0.01,0.01,0.01,0.003,0.035,0.018,0.024,0.038,0.237,0.071,0.036,0.078,0.034,0.028,0.032,0.009,0.009,0.022,0.022,0.02,0
1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,0.667,1.1,0.095,0.478,0.206,0.098,0.178,0.075,0.211,0.493,0.107,0.114,0.165,0.365,0.233,0.321,0.161,0.123,0.058,0.081,0.037,0.102,0.059,0.056,0.018,0.039,0.026,0.06,0.053,0.067,0.043,0.051,0.033,0.027,0.055,0.047,0.015,0.04,0.066,0.022,0.02,0.035,0.036,0.034,0.038,0.032,0.006,0.009,0.022,0.025,0.041,0.028,0.017,0.012
1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0.667,0,0,0,0,0.2,0,0,0,0,0.167,0,0,0,0,0.143,0.125,0,0,0,0,0.222,0,0.091,-0.083,0.091,0,0.083,0,0,0,0,0,0.154,0,0,0,0,0,0,0.2,0,0,0.056,0.053
1101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0.5,0,0,0,0.333,1.25,0.444,0.308,0.059,0,0.222,0.318,0.069,0.129,0.314,0.326,0.033,0.127,0,0.042,0.095,0.111,0.022,0.152,0.132,0.242,0.081,0.174,0.063,0.03,0.048,0.041,0.022,0.061,0.033,0.04,0.042,0.036,0.018,0.01,0.034,0.053,0.06,0.053,0.068,0.079,0.071,0.041,0.046,0.08,0.035,0.081,0.056,0.056,0.065,0.031,0.068,0.045,0.037,0.009
1103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.8,0.444,0.154,0.133,0.118,0.053,0,0.1,0.091,0,0.125,0.111,0.033,0.097,0.059,0,0.028,0.054,0.051,0,0.073,0,0.068,-0.043,0.044,0.021,0.062,-0.02,0,0.1,0.036,0.123,0.016,0.046,-0.015,0.015,0.044,0.028,0.014,0.027,0.026,0.038,0.037,0.036,0.057,0.011,0.022,0.032,0.01,0.051,0.048,0.009,0.009
1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.333,0.5,0,0.167,0,0.143,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0.5,0.067,0,0,0.125,0,0.056,0,0,0,0,0,0.053,0,0
1107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0.5,0.333,0,1.25,0.222,0.091,0,0.083,0.077,0.071,0.267,0,0.105,0.048,0.045,0.043,0.25,0,0.067,0.031,0.152,0.053,0.05,0.048,0,0.023,0.022,0.043,-0.021,0,0.021,0,0.042,0.08,0.019,0.018,0.018,0.018,0.017,0.068,0.032,0.031,0.045,0,0,0.014,0.028,0.055,0.013
1109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0.75,0,0.429,0,0.4,0,0,0.143,0.125,0,0,0.111,0.05,0.048,0.227,0.037,0.036,0.172,0.088,0.108,0.122,0.152,0.075,0.018,0,0.069,0.048,0,0.031,-0.015,0.045,0.058,0.027,0.053,0.038,0.024,0.012,0.024,0.023,0.045,0.065,0.01,0.02,0.01,0.019,0.01,0
1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1.5,0.2,0.667,0.1,0,0.091,0.083,0.154,0.333,0.1,0.227,0.333,0.111,0.125,0,0.044,0.085,0,0.039,0.057,0.054,0.017,-0.033,0.034,0,0,0.017,0.016,0,0,0,0.194,0.041,0.026,0.038,0.11,0.055,0.042,0.02,0.02,0.067,0.054,0,0.009,0.008,0,0.008
1113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0.5,0.667,0,0.2,0.167,0.286,0.111,0.1,0.091,0.167,0.071,0.033,0.129,0,0.2,0.024,0.116,0,0.083,0.038,-0.019,0,0,0,0.038,0,0.036,0.053,0,0.017,0.033,0,0.048,0.045,0.058,0.055,0.026,0.025,0.025,0.06,0.034,0.055,0.042,0
1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,0.333,0.5,0,0.5,0.111,0.3,0.077,0.071,0.133,0.118,0.211,0.087,0.12,0.107,-0.032,0.167,0.057,0,0.054,0.077,0.024,0.047,0.089,0,0.061,0.019,0.019,0.056,0.035,0.051,0,0.016,0,0.016,0.062,0.029,0,0.029,0.014,0,0.041,0,0,0.013,0.013,0.013,0.025,0.012,0.024,0.024,0.012,0.011,0,0.023,0
1117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.333,0,1.25,0.111,0.6,0.062,0.294,0.227,0.556,0.262,0.321,0.029,0.097,0.114,-0.023,0.035,0.135,0.139,0.104,0.142,0.034,0.06,0.038,0.109,0.011,0.059,0.087,0.08,0.022,0.026,0.004,0.025,0.036,0.047,0.015,0.004,0.015,0.018,0.039,0.014,0.044,0.023,0.003,0.003,0,0,0.012,0.009,0.003,0.021,0.012,0.027,0.029,0.011,0.014,0.008,0.022,0.008,0.024,0.003,0.018,0.003
1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0.333,0.75,-0.143,0.167,0.429,0.5,0.133,0,0.059,0.056,0.053,0.15,0.13,0.154,0.033,0.065,0.061,0.029,0.111,0.1,0.045,0.022,0.085,0,0.039,0.038,0,0.018,0.143,0.062,0.059,0.069,0.052,0.049,0.024,0.057,0.011,0.054,0.02,0.06,0.038,0,0.045,0.043,0.033,0.024
1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0.5,0.333,0,0,0,0.5,0.167,0.143,0,0.5,0.333,0.25,0,0.05,0.238,0.154,0.067,0,0.062,0.118,0,0.053,0,0.05,0.048,0.045,0.022,0.064,0.04,0.019,0.019,0.019,0.036,0.018,0.017,0,0.034,0,0.049,0.016,-0.015,0.047,0,0.045,0.029,0.014,0,0,0.014,0.027,0,-0.013,0.04,0
1123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0.25,0,0.6,0.5,0.083,0.077,0.214,0.176,0,0.5,0.033,0.065,0.303,0.116,0.104,0.17,0.597,0.081,0.15,0.211,0.074,0,0.125,0.083,-0.01,0.181,0.061,0.05,0.028,0.023,0.026,0.004,0.015,0.004,0.018,0.004,0.014,0.017,0.01,0.017,0.003,0.033,0.003,0.003,0.022,0.015,0.006,0.024,0.021,0.017,0.017,0.003
1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5,0,0,0,0.333,0,0.5,0.167,0.286,0.111,0.5,0.333,0.1,0.045,0,0.217,0.036,0.034,0.233,0.108,0.073,0.364,0.233,0.068,0.076,0.012,0.058,0.099,0.19,0.008,0.017,0.074,0.008,0.159,-0.078,0.028,0.055,0.026,0.051,0.048,0.052,0.016,0.038,0.016,0.021,0.02,0.025,0.01,0.029,0.009,0.087,0.025,0.021,0.044,0.039,0.019,0.015,0.022,0.025,0.038,0.056,0.041,0.039,0
1127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0.667,0.8,1,0.333,0.167,0.071,0.033,0.032,0,0.062,0.441,0,0,0.102,0.185,0.062,0.059,0,0.083,0.064,0.012,0,0.012,-0.012,-0.012,0,0.024,0.059,0.011,-0.011,-0.011,0,0.022,0.011,0.011,0.011,-0.011,0.022,0.021,0,0.021,0.01,0,0.01,0.02,0.019,0.01,0,0.009,0.028,0.009,0.045,0.026,0.059,0
